Frame,track_id,team,coordinates_2d_x,coordinates_2d_y,coordinates_3d_x,coordinates_3d_y,homo,color
268,72,Away,71.9141654715975,-101.36602039743809,1029.104248046875,436.337646484375,"[[     -1.534     -3.0642      435.68]
 [    0.10067     -9.3374      1032.2]
 [-0.00086693   -0.020363           1]]","(111, 156, 165)"
268,52,Home,56.48510463874582,39.05582158464305,740.4029541015625,520.3004150390625,"[[     -1.534     -3.0642      435.68]
 [    0.10067     -9.3374      1032.2]
 [-0.00086693   -0.020363           1]]","(75, 50, 140)"
268,103,Home,83.11214698640212,-5.940449153279414,645.0405883789062,472.2629699707031,"[[     -1.534     -3.0642      435.68]
 [    0.10067     -9.3374      1032.2]
 [-0.00086693   -0.020363           1]]","(75, 50, 140)"
268,115,Home_keeper,-63.903907050660294,9.217489350757543,345.57513427734375,452.96759033203125,"[[     -1.534     -3.0642      435.68]
 [    0.10067     -9.3374      1032.2]
 [-0.00086693   -0.020363           1]]","(73, 43, 44)"
268,127,Home_keeper,150.00796371625077,72.89770228840688,981.7855224609375,481.64398193359375,"[[     -1.534     -3.0642      435.68]
 [    0.10067     -9.3374      1032.2]
 [-0.00086693   -0.020363           1]]","(73, 43, 44)"
268,8,Away,102.28992868146918,103.78824797900907,1245.489990234375,543.7999267578125,"[[     -1.534     -3.0642      435.68]
 [    0.10067     -9.3374      1032.2]
 [-0.00086693   -0.020363           1]]","(111, 156, 165)"
268,134,Home,184.80917411220958,-21.749266155116633,1398.240234375,400.09271240234375,"[[     -1.534     -3.0642      435.68]
 [    0.10067     -9.3374      1032.2]
 [-0.00086693   -0.020363           1]]","(75, 50, 140)"
268,14,Home,-4.920878060519085,26.08254885261009,807.3866577148438,397.6867980957031,"[[     -1.534     -3.0642      435.68]
 [    0.10067     -9.3374      1032.2]
 [-0.00086693   -0.020363           1]]","(75, 50, 140)"
268,22,Home,101.12661623908474,3.870474536058026,1459.672119140625,439.591796875,"[[     -1.534     -3.0642      435.68]
 [    0.10067     -9.3374      1032.2]
 [-0.00086693   -0.020363           1]]","(75, 50, 140)"
268,15,Home,120.7680691251977,-8.537154657259602,1423.223876953125,459.86431884765625,"[[     -1.534     -3.0642      435.68]
 [    0.10067     -9.3374      1032.2]
 [-0.00086693   -0.020363           1]]","(75, 50, 140)"
268,60,Home,54.225179847234465,-107.31528686484772,875.5520629882812,410.55584716796875,"[[     -1.534     -3.0642      435.68]
 [    0.10067     -9.3374      1032.2]
 [-0.00086693   -0.020363           1]]","(75, 50, 140)"
268,139,Away,98.28852188407005,290.31006277295404,418.0406494140625,756.2947387695312,"[[     -1.534     -3.0642      435.68]
 [    0.10067     -9.3374      1032.2]
 [-0.00086693   -0.020363           1]]","(111, 156, 165)"
268,135,Home,159.2233406005135,166.88305613127244,1268.033935546875,535.9593505859375,"[[     -1.534     -3.0642      435.68]
 [    0.10067     -9.3374      1032.2]
 [-0.00086693   -0.020363           1]]","(75, 50, 140)"
268,147,Home,154.6690040549351,180.75733993017462,1262.89111328125,540.3086547851562,"[[     -1.534     -3.0642      435.68]
 [    0.10067     -9.3374      1032.2]
 [-0.00086693   -0.020363           1]]","(75, 50, 140)"
269,1,Away,70.466851587187,214.50028762077167,371.8392333984375,564.97705078125,"[[      -1.47     -2.8932      415.37]
 [   0.036791     -8.7342      976.29]
 [ -0.0011276   -0.019154           1]]","(111, 156, 165)"
269,2,Home,158.9054702754015,166.15881064565943,1311.09423828125,640.8751220703125,"[[      -1.47     -2.8932      415.37]
 [   0.036791     -8.7342      976.29]
 [ -0.0011276   -0.019154           1]]","(75, 50, 140)"
269,12,Away,152.19690517275868,275.37877094934066,991.7294311523438,854.70458984375,"[[      -1.47     -2.8932      415.37]
 [   0.036791     -8.7342      976.29]
 [ -0.0011276   -0.019154           1]]","(111, 156, 165)"
269,13,Home,104.69337476520889,131.5282692498997,638.27490234375,555.5108642578125,"[[      -1.47     -2.8932      415.37]
 [   0.036791     -8.7342      976.29]
 [ -0.0011276   -0.019154           1]]","(75, 50, 140)"
269,49,Home,179.94668579493904,37.076904641734046,1438.986083984375,537.513916015625,"[[      -1.47     -2.8932      415.37]
 [   0.036791     -8.7342      976.29]
 [ -0.0011276   -0.019154           1]]","(75, 50, 140)"
269,20,Away,147.61292091591693,75.30857769596743,1560.616455078125,529.3853149414062,"[[      -1.47     -2.8932      415.37]
 [   0.036791     -8.7342      976.29]
 [ -0.0011276   -0.019154           1]]","(111, 156, 165)"
269,82,Home,160.24115058611073,-239.52408450615064,1354.4698486328125,409.6559753417969,"[[      -1.47     -2.8932      415.37]
 [   0.036791     -8.7342      976.29]
 [ -0.0011276   -0.019154           1]]","(75, 50, 140)"
269,72,Away,72.32398892399736,-104.96968419305593,1026.9775390625,438.6326904296875,"[[      -1.47     -2.8932      415.37]
 [   0.036791     -8.7342      976.29]
 [ -0.0011276   -0.019154           1]]","(111, 156, 165)"
269,52,Home,56.52648122202449,36.06826047394,738.3179931640625,521.8604125976562,"[[      -1.47     -2.8932      415.37]
 [   0.036791     -8.7342      976.29]
 [ -0.0011276   -0.019154           1]]","(75, 50, 140)"
269,103,Home,83.68845700767709,-8.275047000079143,640.6620483398438,473.2676696777344,"[[      -1.47     -2.8932      415.37]
 [   0.036791     -8.7342      976.29]
 [ -0.0011276   -0.019154           1]]","(75, 50, 140)"
269,115,Home_keeper,-70.6759692669838,0.5944143013744967,345.5182800292969,452.8334655761719,"[[      -1.47     -2.8932      415.37]
 [   0.036791     -8.7342      976.29]
 [ -0.0011276   -0.019154           1]]","(73, 43, 44)"
269,127,Home_keeper,150.44184687064973,72.82576281911734,980.4630126953125,483.6759338378906,"[[      -1.47     -2.8932      415.37]
 [   0.036791     -8.7342      976.29]
 [ -0.0011276   -0.019154           1]]","(73, 43, 44)"
269,8,Away,103.0403510536246,102.54787512412857,1244.3505859375,544.6173095703125,"[[      -1.47     -2.8932      415.37]
 [   0.036791     -8.7342      976.29]
 [ -0.0011276   -0.019154           1]]","(111, 156, 165)"
269,134,Home,184.29730235496208,-19.283989909667138,1397.46337890625,400.99481201171875,"[[      -1.47     -2.8932      415.37]
 [   0.036791     -8.7342      976.29]
 [ -0.0011276   -0.019154           1]]","(75, 50, 140)"
269,14,Home,-7.435238853707701,20.53969012085212,805.67333984375,397.89532470703125,"[[      -1.47     -2.8932      415.37]
 [   0.036791     -8.7342      976.29]
 [ -0.0011276   -0.019154           1]]","(75, 50, 140)"
269,22,Away,101.86472442291588,2.3684358395156977,1457.964599609375,440.61431884765625,"[[      -1.47     -2.8932      415.37]
 [   0.036791     -8.7342      976.29]
 [ -0.0011276   -0.019154           1]]","(111, 156, 165)"
269,15,Home,121.50533774654295,-9.166051454107677,1423.84326171875,459.48663330078125,"[[      -1.47     -2.8932      415.37]
 [   0.036791     -8.7342      976.29]
 [ -0.0011276   -0.019154           1]]","(75, 50, 140)"
269,60,Home,54.241544677657735,-112.20555243337603,873.9913330078125,411.44000244140625,"[[      -1.47     -2.8932      415.37]
 [   0.036791     -8.7342      976.29]
 [ -0.0011276   -0.019154           1]]","(75, 50, 140)"
269,139,Away,99.02440041637217,289.912542059163,421.2900390625,756.779052734375,"[[      -1.47     -2.8932      415.37]
 [   0.036791     -8.7342      976.29]
 [ -0.0011276   -0.019154           1]]","(111, 156, 165)"
269,135,Home,159.5155059164681,166.07771263647973,1266.147216796875,535.5715942382812,"[[      -1.47     -2.8932      415.37]
 [   0.036791     -8.7342      976.29]
 [ -0.0011276   -0.019154           1]]","(75, 50, 140)"
269,147,Home,155.059031290006,179.81416015402232,1264.89111328125,532.6390991210938,"[[      -1.47     -2.8932      415.37]
 [   0.036791     -8.7342      976.29]
 [ -0.0011276   -0.019154           1]]","(75, 50, 140)"
269,142,Away,126.68816721002386,101.15281279589387,1026.0718994140625,442.25579833984375,"[[      -1.47     -2.8932      415.37]
 [   0.036791     -8.7342      976.29]
 [ -0.0011276   -0.019154           1]]","(111, 156, 165)"
270,1,Away,70.958181566142,216.86224098478863,364.6160888671875,566.1895751953125,"[[    -1.4637     -2.9158      417.63]
 [   0.059119     -8.8766      993.42]
 [ -0.0011322   -0.019154           1]]","(111, 156, 165)"
270,2,Home,158.76942063824646,166.10873438377098,1311.00048828125,641.5159912109375,"[[    -1.4637     -2.9158      417.63]
 [   0.059119     -8.8766      993.42]
 [ -0.0011322   -0.019154           1]]","(75, 50, 140)"
270,12,Away,152.5743440767741,278.1705175418141,989.0294189453125,855.759521484375,"[[    -1.4637     -2.9158      417.63]
 [   0.059119     -8.8766      993.42]
 [ -0.0011322   -0.019154           1]]","(111, 156, 165)"
270,13,Home,104.67074492319293,131.3355222981473,636.91796875,556.4745483398438,"[[    -1.4637     -2.9158      417.63]
 [   0.059119     -8.8766      993.42]
 [ -0.0011322   -0.019154           1]]","(75, 50, 140)"
270,49,Home,179.1316574997151,33.54912061980783,1437.48388671875,538.0883178710938,"[[    -1.4637     -2.9158      417.63]
 [   0.059119     -8.8766      993.42]
 [ -0.0011322   -0.019154           1]]","(75, 50, 140)"
270,20,Away,147.13454855396537,73.14696067503922,1557.732666015625,529.227294921875,"[[    -1.4637     -2.9158      417.63]
 [   0.059119     -8.8766      993.42]
 [ -0.0011322   -0.019154           1]]","(111, 156, 165)"
270,82,Home,158.3121576583235,-249.49093323247868,1353.99560546875,410.1231994628906,"[[    -1.4637     -2.9158      417.63]
 [   0.059119     -8.8766      993.42]
 [ -0.0011322   -0.019154           1]]","(75, 50, 140)"
270,72,Away,71.44053789469997,-110.59961284953845,1023.5889892578125,441.9789733886719,"[[    -1.4637     -2.9158      417.63]
 [   0.059119     -8.8766      993.42]
 [ -0.0011322   -0.019154           1]]","(111, 156, 165)"
270,52,Home,56.31968264593954,34.123610226511474,736.33154296875,522.9078979492188,"[[    -1.4637     -2.9158      417.63]
 [   0.059119     -8.8766      993.42]
 [ -0.0011322   -0.019154           1]]","(75, 50, 140)"
270,103,Home,83.16398126411721,-11.672520187161311,634.2465209960938,474.3636474609375,"[[    -1.4637     -2.9158      417.63]
 [   0.059119     -8.8766      993.42]
 [ -0.0011322   -0.019154           1]]","(75, 50, 140)"
270,115,Home_keeper,-70.48776838437114,-0.5877800965966771,345.28240966796875,452.24700927734375,"[[    -1.4637     -2.9158      417.63]
 [   0.059119     -8.8766      993.42]
 [ -0.0011322   -0.019154           1]]","(73, 43, 44)"
270,127,Home_keeper,149.93818732200526,70.5654878525625,978.0672607421875,484.78070068359375,"[[    -1.4637     -2.9158      417.63]
 [   0.059119     -8.8766      993.42]
 [ -0.0011322   -0.019154           1]]","(73, 43, 44)"
270,8,Away,102.90029229338958,101.65170803162628,1243.619384765625,546.053466796875,"[[    -1.4637     -2.9158      417.63]
 [   0.059119     -8.8766      993.42]
 [ -0.0011322   -0.019154           1]]","(111, 156, 165)"
270,134,Away,183.20893256792553,-24.247306718338344,1396.415283203125,402.2168884277344,"[[    -1.4637     -2.9158      417.63]
 [   0.059119     -8.8766      993.42]
 [ -0.0011322   -0.019154           1]]","(111, 156, 165)"
270,14,Home,-7.423750214177984,19.039065493810078,804.7655639648438,398.1324768066406,"[[    -1.4637     -2.9158      417.63]
 [   0.059119     -8.8766      993.42]
 [ -0.0011322   -0.019154           1]]","(75, 50, 140)"
270,22,Away,101.29749831443424,-1.0008218845818848,1456.103515625,441.05889892578125,"[[    -1.4637     -2.9158      417.63]
 [   0.059119     -8.8766      993.42]
 [ -0.0011322   -0.019154           1]]","(111, 156, 165)"
270,15,Home,120.79024899996007,-13.073145952779104,1424.4132080078125,459.10107421875,"[[    -1.4637     -2.9158      417.63]
 [   0.059119     -8.8766      993.42]
 [ -0.0011322   -0.019154           1]]","(75, 50, 140)"
270,60,Home,53.415052097853206,-117.78475297852445,872.9431762695312,412.6609802246094,"[[    -1.4637     -2.9158      417.63]
 [   0.059119     -8.8766      993.42]
 [ -0.0011322   -0.019154           1]]","(75, 50, 140)"
270,139,Away,99.71249886013888,293.8062723983894,419.03955078125,755.8529052734375,"[[    -1.4637     -2.9158      417.63]
 [   0.059119     -8.8766      993.42]
 [ -0.0011322   -0.019154           1]]","(111, 156, 165)"
270,135,Home,159.37604068044516,166.01742508199624,1264.258056640625,535.0689697265625,"[[    -1.4637     -2.9158      417.63]
 [   0.059119     -8.8766      993.42]
 [ -0.0011322   -0.019154           1]]","(75, 50, 140)"
270,142,Home_keeper,126.4273604328025,99.90909520000572,1026.375,440.91656494140625,"[[    -1.4637     -2.9158      417.63]
 [   0.059119     -8.8766      993.42]
 [ -0.0011322   -0.019154           1]]","(73, 43, 44)"
270,101,Home,106.1004646388882,-51.69521825245438,1003.17333984375,452.65179443359375,"[[    -1.4637     -2.9158      417.63]
 [   0.059119     -8.8766      993.42]
 [ -0.0011322   -0.019154           1]]","(75, 50, 140)"
271,1,Away,70.9785258488317,217.1840435053863,357.34893798828125,566.2085571289062,"[[    -1.5372     -2.9364       427.2]
 [  -0.028359     -8.9046      1007.8]
 [ -0.0016177   -0.018839           1]]","(111, 156, 165)"
271,2,Home,159.021278491944,165.89283621727182,1310.6903076171875,642.5659790039062,"[[    -1.5372     -2.9364       427.2]
 [  -0.028359     -8.9046      1007.8]
 [ -0.0016177   -0.018839           1]]","(75, 50, 140)"
271,12,Away,154.1667318417097,278.620939036977,985.73779296875,856.4003295898438,"[[    -1.5372     -2.9364       427.2]
 [  -0.028359     -8.9046      1007.8]
 [ -0.0016177   -0.018839           1]]","(111, 156, 165)"
271,13,Away,105.23707756439678,130.57833951206652,635.20166015625,557.5516357421875,"[[    -1.5372     -2.9364       427.2]
 [  -0.028359     -8.9046      1007.8]
 [ -0.0016177   -0.018839           1]]","(111, 156, 165)"
271,49,Home,176.93776891150654,37.92856562003569,1436.15283203125,538.6236572265625,"[[    -1.5372     -2.9364       427.2]
 [  -0.028359     -8.9046      1007.8]
 [ -0.0016177   -0.018839           1]]","(75, 50, 140)"
271,20,Away,146.74375671189483,74.56491101909839,1555.394775390625,531.5033569335938,"[[    -1.5372     -2.9364       427.2]
 [  -0.028359     -8.9046      1007.8]
 [ -0.0016177   -0.018839           1]]","(111, 156, 165)"
271,82,Home,154.1612010201462,-224.26522884277682,1353.121337890625,411.0950622558594,"[[    -1.5372     -2.9364       427.2]
 [  -0.028359     -8.9046      1007.8]
 [ -0.0016177   -0.018839           1]]","(75, 50, 140)"
271,72,Away,71.54178087918443,-106.46763794376727,1021.4945068359375,443.80908203125,"[[    -1.5372     -2.9364       427.2]
 [  -0.028359     -8.9046      1007.8]
 [ -0.0016177   -0.018839           1]]","(111, 156, 165)"
271,52,Away,56.117609678331874,32.331486178712254,734.7083740234375,523.6731567382812,"[[    -1.5372     -2.9364       427.2]
 [  -0.028359     -8.9046      1007.8]
 [ -0.0016177   -0.018839           1]]","(111, 156, 165)"
271,103,Home,83.286550232638,-10.86222553576191,629.966064453125,474.14239501953125,"[[    -1.5372     -2.9364       427.2]
 [  -0.028359     -8.9046      1007.8]
 [ -0.0016177   -0.018839           1]]","(75, 50, 140)"
271,115,Home_keeper,-78.52448112231642,-10.111870077715135,346.0367431640625,456.33038330078125,"[[    -1.5372     -2.9364       427.2]
 [  -0.028359     -8.9046      1007.8]
 [ -0.0016177   -0.018839           1]]","(73, 43, 44)"
271,127,Home_keeper,149.43517446338117,72.16959838866849,976.2823486328125,486.31170654296875,"[[    -1.5372     -2.9364       427.2]
 [  -0.028359     -8.9046      1007.8]
 [ -0.0016177   -0.018839           1]]","(73, 43, 44)"
271,8,Away,103.33827238763547,101.02207199961762,1242.58935546875,546.7219848632812,"[[    -1.5372     -2.9364       427.2]
 [  -0.028359     -8.9046      1007.8]
 [ -0.0016177   -0.018839           1]]","(111, 156, 165)"
271,14,Away,-10.328422706332464,13.767129971464081,803.262451171875,398.32354736328125,"[[    -1.5372     -2.9364       427.2]
 [  -0.028359     -8.9046      1007.8]
 [ -0.0016177   -0.018839           1]]","(111, 156, 165)"
271,22,Away,101.3469052315318,0.5942355351123622,1453.531494140625,441.33135986328125,"[[    -1.5372     -2.9364       427.2]
 [  -0.028359     -8.9046      1007.8]
 [ -0.0016177   -0.018839           1]]","(111, 156, 165)"
271,15,Home,120.43876013021128,-9.778739576979541,1423.43212890625,462.02655029296875,"[[    -1.5372     -2.9364       427.2]
 [  -0.028359     -8.9046      1007.8]
 [ -0.0016177   -0.018839           1]]","(75, 50, 140)"
271,60,Home,53.534577755959255,-115.02226875067431,871.4393310546875,413.9393310546875,"[[    -1.5372     -2.9364       427.2]
 [  -0.028359     -8.9046      1007.8]
 [ -0.0016177   -0.018839           1]]","(75, 50, 140)"
271,139,Away,100.85063675972602,296.4403674057226,417.31658935546875,754.872802734375,"[[    -1.5372     -2.9364       427.2]
 [  -0.028359     -8.9046      1007.8]
 [ -0.0016177   -0.018839           1]]","(111, 156, 165)"
271,135,Home,159.61108560853106,165.80750394599158,1262.388916015625,533.1905517578125,"[[    -1.5372     -2.9364       427.2]
 [  -0.028359     -8.9046      1007.8]
 [ -0.0016177   -0.018839           1]]","(75, 50, 140)"
271,142,Home_keeper,126.71287100976153,99.99569683667609,1026.0892333984375,440.97576904296875,"[[    -1.5372     -2.9364       427.2]
 [  -0.028359     -8.9046      1007.8]
 [ -0.0016177   -0.018839           1]]","(73, 43, 44)"
271,101,Home,105.87436147477426,-47.628189656951335,1000.6039428710938,449.90380859375,"[[    -1.5372     -2.9364       427.2]
 [  -0.028359     -8.9046      1007.8]
 [ -0.0016177   -0.018839           1]]","(75, 50, 140)"
271,56,Home,120.06506678352932,-40.46134193311072,1245.041259765625,442.510986328125,"[[    -1.5372     -2.9364       427.2]
 [  -0.028359     -8.9046      1007.8]
 [ -0.0016177   -0.018839           1]]","(75, 50, 140)"
272,1,Away,71.38767774431861,216.07563637766305,351.97601318359375,565.84375,"[[    -1.3944     -2.7233      396.67]
 [  -0.045021     -8.1066      922.41]
 [ -0.0015157   -0.017628           1]]","(111, 156, 165)"
272,2,Home,158.99532828572126,166.05478718619813,1310.673828125,643.14404296875,"[[    -1.3944     -2.7233      396.67]
 [  -0.045021     -8.1066      922.41]
 [ -0.0015157   -0.017628           1]]","(75, 50, 140)"
272,12,Away,153.68197611142395,276.1231959283541,983.0191650390625,857.36474609375,"[[    -1.3944     -2.7233      396.67]
 [  -0.045021     -8.1066      922.41]
 [ -0.0015157   -0.017628           1]]","(111, 156, 165)"
272,13,Home,105.44350823330741,130.54232327741212,633.2379150390625,557.5653076171875,"[[    -1.3944     -2.7233      396.67]
 [  -0.045021     -8.1066      922.41]
 [ -0.0015157   -0.017628           1]]","(75, 50, 140)"
272,49,Away,177.62534601655113,38.2713024799119,1435.486083984375,539.068603515625,"[[    -1.3944     -2.7233      396.67]
 [  -0.045021     -8.1066      922.41]
 [ -0.0015157   -0.017628           1]]","(111, 156, 165)"
272,20,Away,147.14645413842476,74.848523810893,1553.4320068359375,532.15234375,"[[    -1.3944     -2.7233      396.67]
 [  -0.045021     -8.1066      922.41]
 [ -0.0015157   -0.017628           1]]","(111, 156, 165)"
272,82,Home,155.9790833452765,-235.40698591325432,1352.865478515625,410.8887939453125,"[[    -1.3944     -2.7233      396.67]
 [  -0.045021     -8.1066      922.41]
 [ -0.0015157   -0.017628           1]]","(75, 50, 140)"
272,72,Away,70.63199841115342,-112.78855998956753,1019.2342529296875,443.97308349609375,"[[    -1.3944     -2.7233      396.67]
 [  -0.045021     -8.1066      922.41]
 [ -0.0015157   -0.017628           1]]","(111, 156, 165)"
272,52,Home,55.51305247451365,30.71354775682022,733.2169189453125,524.2595825195312,"[[    -1.3944     -2.7233      396.67]
 [  -0.045021     -8.1066      922.41]
 [ -0.0015157   -0.017628           1]]","(75, 50, 140)"
272,103,Home,83.01527360171295,-13.113439773091747,624.88671875,474.15924072265625,"[[    -1.3944     -2.7233      396.67]
 [  -0.045021     -8.1066      922.41]
 [ -0.0015157   -0.017628           1]]","(75, 50, 140)"
272,115,Home_keeper,-83.62752902566908,-15.35103294791488,345.2047119140625,459.0908203125,"[[    -1.3944     -2.7233      396.67]
 [  -0.045021     -8.1066      922.41]
 [ -0.0015157   -0.017628           1]]","(73, 43, 44)"
272,127,Home_keeper,149.85494461175497,72.47075983187595,974.703125,486.820556640625,"[[    -1.3944     -2.7233      396.67]
 [  -0.045021     -8.1066      922.41]
 [ -0.0015157   -0.017628           1]]","(73, 43, 44)"
272,8,Away,103.51896472467999,100.93109666308585,1241.654296875,546.9105224609375,"[[    -1.3944     -2.7233      396.67]
 [  -0.045021     -8.1066      922.41]
 [ -0.0015157   -0.017628           1]]","(111, 156, 165)"
272,14,Away,-12.678715200513784,10.580932878909659,801.48291015625,398.6379699707031,"[[    -1.3944     -2.7233      396.67]
 [  -0.045021     -8.1066      922.41]
 [ -0.0015157   -0.017628           1]]","(111, 156, 165)"
272,22,Away,101.42193951436508,-1.017438655567808,1451.3040771484375,441.1259765625,"[[    -1.3944     -2.7233      396.67]
 [  -0.045021     -8.1066      922.41]
 [ -0.0015157   -0.017628           1]]","(111, 156, 165)"
272,15,Home,120.81194344371045,-11.31669076485368,1424.255859375,462.77752685546875,"[[    -1.3944     -2.7233      396.67]
 [  -0.045021     -8.1066      922.41]
 [ -0.0015157   -0.017628           1]]","(75, 50, 140)"
272,60,Home,51.98394293666758,-122.24443306209888,869.779541015625,412.53082275390625,"[[    -1.3944     -2.7233      396.67]
 [  -0.045021     -8.1066      922.41]
 [ -0.0015157   -0.017628           1]]","(75, 50, 140)"
272,139,Away,101.20564182089527,293.3190401921335,417.6681823730469,754.5828857421875,"[[    -1.3944     -2.7233      396.67]
 [  -0.045021     -8.1066      922.41]
 [ -0.0015157   -0.017628           1]]","(111, 156, 165)"
272,135,Home,159.5808914287673,165.97480079842506,1260.7613525390625,532.5647583007812,"[[    -1.3944     -2.7233      396.67]
 [  -0.045021     -8.1066      922.41]
 [ -0.0015157   -0.017628           1]]","(75, 50, 140)"
272,142,Home_keeper,126.98979735807714,100.16550926114226,1025.685546875,440.3289489746094,"[[    -1.3944     -2.7233      396.67]
 [  -0.045021     -8.1066      922.41]
 [ -0.0015157   -0.017628           1]]","(73, 43, 44)"
272,101,Home,105.99869409795132,-50.62579817717293,997.11474609375,446.8764953613281,"[[    -1.3944     -2.7233      396.67]
 [  -0.045021     -8.1066      922.41]
 [ -0.0015157   -0.017628           1]]","(75, 50, 140)"
272,56,Home,120.46427041932826,-42.920872051195154,1244.1817626953125,443.1588134765625,"[[    -1.3944     -2.7233      396.67]
 [  -0.045021     -8.1066      922.41]
 [ -0.0015157   -0.017628           1]]","(75, 50, 140)"
273,1,Away,70.98390895634061,215.1491961286796,346.32861328125,565.4589233398438,"[[    -1.4508      -2.823      410.89]
 [  -0.034791     -8.4136      954.63]
 [ -0.0014984   -0.018207           1]]","(111, 156, 165)"
273,2,Home,158.89098699780192,165.4914230264616,1310.5794677734375,643.811279296875,"[[    -1.4508      -2.823      410.89]
 [  -0.034791     -8.4136      954.63]
 [ -0.0014984   -0.018207           1]]","(75, 50, 140)"
273,12,Away,153.7887090910985,275.9740126637351,980.5906982421875,858.743408203125,"[[    -1.4508      -2.823      410.89]
 [  -0.034791     -8.4136      954.63]
 [ -0.0014984   -0.018207           1]]","(111, 156, 165)"
273,13,Away,104.99660181322491,130.02003592799815,629.6214599609375,559.8566284179688,"[[    -1.4508      -2.823      410.89]
 [  -0.034791     -8.4136      954.63]
 [ -0.0014984   -0.018207           1]]","(111, 156, 165)"
273,49,Home,177.33314165558758,37.9493737424,1435.2467041015625,539.4385986328125,"[[    -1.4508      -2.823      410.89]
 [  -0.034791     -8.4136      954.63]
 [ -0.0014984   -0.018207           1]]","(75, 50, 140)"
273,20,Away,146.7409057538096,74.50941840561461,1551.8641357421875,532.4520874023438,"[[    -1.4508      -2.823      410.89]
 [  -0.034791     -8.4136      954.63]
 [ -0.0014984   -0.018207           1]]","(111, 156, 165)"
273,82,Home,154.8821684045878,-231.431211930923,1352.80224609375,411.63818359375,"[[    -1.4508      -2.823      410.89]
 [  -0.034791     -8.4136      954.63]
 [ -0.0014984   -0.018207           1]]","(75, 50, 140)"
273,72,Away,70.28084018718697,-109.689632669746,1017.0283203125,445.5641784667969,"[[    -1.4508      -2.823      410.89]
 [  -0.034791     -8.4136      954.63]
 [ -0.0014984   -0.018207           1]]","(111, 156, 165)"
273,52,Away,55.26368483818793,31.38445287004969,732.371337890625,524.9944458007812,"[[    -1.4508      -2.823      410.89]
 [  -0.034791     -8.4136      954.63]
 [ -0.0014984   -0.018207           1]]","(111, 156, 165)"
273,103,Home,82.555085833212,-12.044294916445184,619.7233276367188,473.95098876953125,"[[    -1.4508      -2.823      410.89]
 [  -0.034791     -8.4136      954.63]
 [ -0.0014984   -0.018207           1]]","(75, 50, 140)"
273,115,Home_keeper,-81.01144708275706,-12.438570010199982,344.3223876953125,459.87493896484375,"[[    -1.4508      -2.823      410.89]
 [  -0.034791     -8.4136      954.63]
 [ -0.0014984   -0.018207           1]]","(73, 43, 44)"
273,127,Home_keeper,149.45869358586353,72.13169940403398,973.094482421875,486.76495361328125,"[[    -1.4508      -2.823      410.89]
 [  -0.034791     -8.4136      954.63]
 [ -0.0014984   -0.018207           1]]","(73, 43, 44)"
273,8,Away,103.04613220707427,100.59143981468588,1240.9110107421875,547.2152099609375,"[[    -1.4508      -2.823      410.89]
 [  -0.034791     -8.4136      954.63]
 [ -0.0014984   -0.018207           1]]","(111, 156, 165)"
273,14,Away,-11.914289496331133,12.176533268001913,799.6795654296875,398.79541015625,"[[    -1.4508      -2.823      410.89]
 [  -0.034791     -8.4136      954.63]
 [ -0.0014984   -0.018207           1]]","(111, 156, 165)"
273,22,Away,100.87227865796038,-0.31208157632128947,1449.94189453125,441.1005859375,"[[    -1.4508      -2.823      410.89]
 [  -0.034791     -8.4136      954.63]
 [ -0.0014984   -0.018207           1]]","(111, 156, 165)"
273,15,Home,120.20393649648598,-10.680423052202745,1425.912841796875,461.69061279296875,"[[    -1.4508      -2.823      410.89]
 [  -0.034791     -8.4136      954.63]
 [ -0.0014984   -0.018207           1]]","(75, 50, 140)"
273,60,Home,51.876132883726214,-118.59256641040626,867.9390869140625,411.80322265625,"[[    -1.4508      -2.823      410.89]
 [  -0.034791     -8.4136      954.63]
 [ -0.0014984   -0.018207           1]]","(75, 50, 140)"
273,139,Away,100.88085565412312,292.71639049922794,417.6563415527344,755.4305419921875,"[[    -1.4508      -2.823      410.89]
 [  -0.034791     -8.4136      954.63]
 [ -0.0014984   -0.018207           1]]","(111, 156, 165)"
273,135,Home,159.48205788464517,165.4124843798836,1259.16259765625,534.2080078125,"[[    -1.4508      -2.823      410.89]
 [  -0.034791     -8.4136      954.63]
 [ -0.0014984   -0.018207           1]]","(75, 50, 140)"
273,101,Home,105.38918228772938,-49.25384340493695,994.004638671875,447.5906982421875,"[[    -1.4508      -2.823      410.89]
 [  -0.034791     -8.4136      954.63]
 [ -0.0014984   -0.018207           1]]","(75, 50, 140)"
273,56,Home,119.81465664092273,-41.85678766375904,1243.580810546875,443.6217956542969,"[[    -1.4508      -2.823      410.89]
 [  -0.034791     -8.4136      954.63]
 [ -0.0014984   -0.018207           1]]","(75, 50, 140)"
273,134,Away,180.6538892142715,-16.897153012006154,1392.29736328125,411.1017761230469,"[[    -1.4508      -2.823      410.89]
 [  -0.034791     -8.4136      954.63]
 [ -0.0014984   -0.018207           1]]","(111, 156, 165)"
274,1,Away,70.75957080463557,214.53719236634362,340.8719482421875,565.5161743164062,"[[    -1.5204     -3.0273      434.52]
 [   0.045783     -9.1658      1030.7]
 [ -0.0011624    -0.01963           1]]","(111, 156, 165)"
